n,x,y,f,obj,rel,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
22537,37,151,1,1390,0.346,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1
22538,38,151,1,1510,0.376,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1
22539,39,151,1,1610,0.401,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1
22540,40,151,1,1380,0.344,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1
22541,41,151,1,1480,0.369,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1
22542,42,151,1,1600,0.399,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1
22543,43,151,1,1700,0.423,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1
22544,44,151,1,1190,0.296,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
22545,45,151,1,1290,0.321,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1
22546,46,151,1,1410,0.351,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1
22547,47,151,1,1510,0.376,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1
22548,48,151,1,1280,0.319,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1
22549,49,151,1,1380,0.344,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1
22550,50,151,1,1500,0.374,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1
22551,51,151,1,1600,0.399,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1
22552,52,151,1,1590,0.396,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1
22553,53,151,1,1690,0.421,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1
22554,54,151,1,1810,0.451,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1
22555,55,151,1,1910,0.476,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1
22556,56,151,1,1680,0.418,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1
22557,57,151,1,1780,0.443,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1
22558,58,151,1,1900,0.473,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1
22559,59,151,1,2000,0.498,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1
22560,60,151,1,1290,0.321,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
22561,61,151,1,1390,0.346,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1
22562,62,151,1,1510,0.376,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1
22563,63,151,1,1610,0.401,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1
22564,64,151,1,1380,0.344,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1
22565,65,151,1,1480,0.369,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1
22566,66,151,1,1600,0.399,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1
22567,67,151,1,1700,0.423,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1
22568,68,151,1,1690,0.421,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1
22569,69,151,1,1790,0.446,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1
22570,70,151,1,1910,0.476,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1
22571,71,151,1,2010,0.501,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1
22572,72,151,1,1780,0.443,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1
22573,73,151,1,1880,0.468,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1
22574,74,151,1,2000,0.498,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1
22575,75,151,1,2100,0.523,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1
22576,76,151,1,1590,0.396,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1
22577,77,151,1,1690,0.421,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
22578,78,151,1,1810,0.451,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1
22579,79,151,1,1910,0.476,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1
22580,80,151,1,1680,0.418,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1
22581,81,151,1,1780,0.443,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1
22582,82,151,1,1900,0.473,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1
22583,83,151,1,2000,0.498,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1
22584,84,151,1,1990,0.496,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1
22585,85,151,1,2090,0.521,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1
22586,86,151,1,2210,0.550,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1
22587,87,151,1,2310,0.575,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1
22588,88,151,1,2080,0.518,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1
22589,89,151,1,2180,0.543,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1
22590,90,151,1,2300,0.573,0,1,1,1,1,1,0,0,0,0,0,1,1,0,1
22591,91,151,1,2400,0.598,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1
22592,92,151,1,1095,0.273,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
22593,93,151,1,1195,0.298,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1
22594,94,151,1,1315,0.328,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1
22595,95,151,1,1415,0.352,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1
22596,96,151,1,1185,0.295,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1
22597,97,151,1,1285,0.320,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1
22598,98,151,1,1405,0.350,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1
22599,99,151,1,1505,0.375,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1
22600,100,151,1,1495,0.372,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1
22601,101,151,1,1595,0.397,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1
22602,102,151,1,1715,0.427,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1
22603,103,151,1,1815,0.452,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1
22604,104,151,1,1585,0.395,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1
22605,105,151,1,1685,0.420,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1
22606,106,151,1,1805,0.450,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1
22607,107,151,1,1905,0.474,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1
22608,108,151,1,1395,0.347,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1
22609,109,151,1,1495,0.372,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1
22610,110,151,1,1615,0.402,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1
22611,111,151,1,1715,0.427,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1
22612,112,151,1,1485,0.370,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1
22613,113,151,1,1585,0.395,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1
22614,114,151,1,1705,0.425,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1
22615,115,151,1,1805,0.450,1,1,1,0,1,0,1,0,0,0,0,1,1,0,1
22616,116,151,1,1795,0.447,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1
22617,117,151,1,1895,0.472,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1
22618,118,151,1,2015,0.502,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1
22619,119,151,1,2115,0.527,1,1,0,1,1,0,1,0,0,0,0,1,1,0,1
22620,120,151,1,1885,0.469,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1
22621,121,151,1,1985,0.494,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1
22622,122,151,1,2105,0.524,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1
22623,123,151,1,2205,0.549,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1
22624,124,151,1,1495,0.372,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1
22625,125,151,1,1595,0.397,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1
22626,126,151,1,1715,0.427,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1
22627,127,151,1,1815,0.452,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1
22628,128,151,1,1585,0.395,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1
22629,129,151,1,1685,0.420,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1
22630,130,151,1,1805,0.450,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1
22631,131,151,1,1905,0.474,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1
22632,132,151,1,1895,0.472,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1
22633,133,151,1,1995,0.497,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1
22634,134,151,1,2115,0.527,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1
22635,135,151,1,2215,0.552,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1
22636,136,151,1,1985,0.494,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1
22637,137,151,1,2085,0.519,1,0,1,1,0,1,1,0,0,0,0,1,1,0,1
22638,138,151,1,2205,0.549,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1
22639,139,151,1,2305,0.574,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1
22640,140,151,1,1795,0.447,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1
22641,141,151,1,1895,0.472,1,0,0,0,1,1,1,0,0,0,0,1,1,0,1
22642,142,151,1,2015,0.502,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1
22643,143,151,1,2115,0.527,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1
22644,144,151,1,1885,0.469,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1
22645,145,151,1,1985,0.494,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1
22646,146,151,1,2105,0.524,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1
22647,147,151,1,2205,0.549,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1
22648,148,151,1,2195,0.547,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1
22649,149,151,1,2295,0.572,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1
22650,150,151,1,2415,0.601,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1
22651,151,151,1,2515,0.626,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1
22652,151,150,1,2285,0.569,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1
22653,151,149,1,2385,0.594,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1
22654,151,148,1,2505,0.624,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1
22655,151,147,1,2605,0.649,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1
22656,151,146,1,1010,0.252,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
22657,151,145,1,1110,0.276,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1
22658,151,144,1,1230,0.306,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1
22659,151,143,1,1330,0.331,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1
22660,151,142,1,1100,0.274,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1
22661,151,141,1,1200,0.299,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1
22662,151,140,1,1320,0.329,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1
22663,151,139,1,1420,0.354,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1
22664,151,138,1,1410,0.351,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1
22665,151,137,1,1510,0.376,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1
22666,151,136,1,1630,0.406,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1
22667,151,135,1,1730,0.431,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1
22668,151,134,1,1500,0.374,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1
22669,151,133,1,1600,0.399,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1
22670,151,132,1,1720,0.428,0,1,1,1,0,0,0,1,0,0,0,1,1,0,1
22671,151,131,1,1820,0.453,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1
22672,151,130,1,1310,0.326,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1
22673,151,129,1,1410,0.351,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1
22674,151,128,1,1530,0.381,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1
22675,151,127,1,1630,0.406,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1
22676,151,126,1,1400,0.349,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1
22677,151,125,1,1500,0.374,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1
22678,151,124,1,1620,0.403,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1
22679,151,123,1,1720,0.428,1,1,1,0,1,0,0,1,0,0,0,1,1,0,1
22680,151,122,1,1710,0.426,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1
22681,151,121,1,1810,0.451,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1
22682,151,120,1,1930,0.481,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1
22683,151,119,1,2030,0.506,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1
22684,151,118,1,1800,0.448,0,0,1,1,1,0,0,1,0,0,0,1,1,0,1
22685,151,117,1,1900,0.473,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1
22686,151,116,1,2020,0.503,0,1,1,1,1,0,0,1,0,0,0,1,1,0,1
22687,151,115,1,2120,0.528,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1
22688,151,114,1,1410,0.351,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1
22689,151,113,1,1510,0.376,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1
22690,151,112,1,1630,0.406,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1
22691,151,111,1,1730,0.431,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1
22692,151,110,1,1500,0.374,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1
22693,151,109,1,1600,0.399,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1
22694,151,108,1,1720,0.428,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1
22695,151,107,1,1820,0.453,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1
22696,151,106,1,1810,0.451,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1
22697,151,105,1,1910,0.476,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1
22698,151,104,1,2030,0.506,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1
22699,151,103,1,2130,0.531,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1
22700,151,102,1,1900,0.473,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1
22701,151,101,1,2000,0.498,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1
22702,151,100,1,2120,0.528,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1
22703,151,99,1,2220,0.553,1,1,1,1,0,1,0,1,0,0,0,1,1,0,1
22704,151,98,1,1710,0.426,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1
22705,151,97,1,1810,0.451,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1
22706,151,96,1,1930,0.481,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1
22707,151,95,1,2030,0.506,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1
22708,151,94,1,1800,0.448,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1
22709,151,93,1,1900,0.473,1,0,1,0,1,1,0,1,0,0,0,1,1,0,1
22710,151,92,1,2020,0.503,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1
22711,151,91,1,2120,0.528,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1
22712,151,90,1,2110,0.526,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1
22713,151,89,1,2210,0.550,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1
22714,151,88,1,2330,0.580,0,1,0,1,1,1,0,1,0,0,0,1,1,0,1
22715,151,87,1,2430,0.605,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1
22716,151,86,1,2200,0.548,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1
22717,151,85,1,2300,0.573,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1
22718,151,84,1,2420,0.603,0,1,1,1,1,1,0,1,0,0,0,1,1,0,1
22719,151,83,1,2520,0.628,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1
22720,151,82,1,1215,0.303,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1
22721,151,81,1,1315,0.328,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1
22722,151,80,1,1435,0.357,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1
22723,151,79,1,1535,0.382,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1
22724,151,78,1,1305,0.325,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1
22725,151,77,1,1405,0.350,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1
22726,151,76,1,1525,0.380,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1
22727,151,75,1,1625,0.405,1,1,1,0,0,0,1,1,0,0,0,1,1,0,1
22728,151,74,1,1615,0.402,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1
22729,151,73,1,1715,0.427,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1
22730,151,72,1,1835,0.457,0,1,0,1,0,0,1,1,0,0,0,1,1,0,1
22731,151,71,1,1935,0.482,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1
22732,151,70,1,1705,0.425,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1
22733,151,69,1,1805,0.450,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1
22734,151,68,1,1925,0.479,0,1,1,1,0,0,1,1,0,0,0,1,1,0,1
22735,151,67,1,2025,0.504,1,1,1,1,0,0,1,1,0,0,0,1,1,0,1
22736,151,66,1,1515,0.377,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1
22737,151,65,1,1615,0.402,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1
22738,151,64,1,1735,0.432,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1
22739,151,63,1,1835,0.457,1,1,0,0,1,0,1,1,0,0,0,1,1,0,1
22740,151,62,1,1605,0.400,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1
22741,151,61,1,1705,0.425,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1
22742,151,60,1,1825,0.455,0,1,1,0,1,0,1,1,0,0,0,1,1,0,1
22743,151,59,1,1925,0.479,1,1,1,0,1,0,1,1,0,0,0,1,1,0,1
22744,151,58,1,1915,0.477,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1
22745,151,57,1,2015,0.502,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1
22746,151,56,1,2135,0.532,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1
22747,151,55,1,2235,0.557,1,1,0,1,1,0,1,1,0,0,0,1,1,0,1
22748,151,54,1,2005,0.499,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1
22749,151,53,1,2105,0.524,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1
22750,151,52,1,2225,0.554,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1
22751,151,51,1,2325,0.579,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1
22752,151,50,1,1615,0.402,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1
22753,151,49,1,1715,0.427,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1
22754,151,48,1,1835,0.457,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1
22755,151,47,1,1935,0.482,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1
22756,151,46,1,1705,0.425,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1
22757,151,45,1,1805,0.450,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1
22758,151,44,1,1925,0.479,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1
22759,151,43,1,2025,0.504,1,1,1,0,0,1,1,1,0,0,0,1,1,0,1
22760,151,42,1,2015,0.502,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1
22761,151,41,1,2115,0.527,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1
22762,151,40,1,2235,0.557,0,1,0,1,0,1,1,1,0,0,0,1,1,0,1
22763,151,39,1,2335,0.582,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1
22764,151,38,1,2105,0.524,0,0,1,1,0,1,1,1,0,0,0,1,1,0,1
22765,151,37,1,2205,0.549,1,0,1,1,0,1,1,1,0,0,0,1,1,0,1
22766,151,36,1,2325,0.579,0,1,1,1,0,1,1,1,0,0,0,1,1,0,1
22767,151,35,1,2425,0.604,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1
22768,151,34,1,1915,0.477,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1
22769,151,33,1,2015,0.502,1,0,0,0,1,1,1,1,0,0,0,1,1,0,1
22770,151,32,1,2135,0.532,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1
22771,151,31,1,2235,0.557,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1
22772,151,30,1,2005,0.499,0,0,1,0,1,1,1,1,0,0,0,1,1,0,1
22773,151,29,1,2105,0.524,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1
22774,151,28,1,2225,0.554,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1
22775,151,27,1,2325,0.579,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1
22776,151,26,1,2315,0.577,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1
22777,151,25,1,2415,0.601,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1
22778,151,24,1,2535,0.631,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1
22779,151,23,1,2635,0.656,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1
22780,151,22,1,2405,0.599,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
22781,151,21,1,2505,0.624,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1
22782,151,20,1,2625,0.654,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1
22783,151,19,1,2725,0.679,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1
22784,151,18,1,1050,0.262,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
22785,151,17,1,1150,0.286,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1
22786,151,16,1,1270,0.316,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1
22787,151,15,1,1370,0.341,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1
22788,151,14,1,1140,0.284,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1
22789,151,13,1,1240,0.309,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1
22790,151,12,1,1360,0.339,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1
22791,151,11,1,1460,0.364,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1
22792,151,10,1,1450,0.361,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1
22793,151,9,1,1550,0.386,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1
22794,151,8,1,1670,0.416,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1
22795,151,7,1,1770,0.441,1,1,0,1,0,0,0,0,1,0,0,1,1,0,1
22796,151,6,1,1540,0.384,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1
22797,151,5,1,1640,0.408,1,0,1,1,0,0,0,0,1,0,0,1,1,0,1
22798,151,4,1,1760,0.438,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1
22799,151,3,1,1860,0.463,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1
22800,151,2,1,1350,0.336,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1
22801,151,1,1,1450,0.361,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1
22802,152,1,1,1570,0.391,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1
22803,152,2,1,1670,0.416,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1
22804,152,3,1,1440,0.359,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1
22805,152,4,1,1540,0.384,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1
22806,152,5,1,1660,0.413,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1
22807,152,6,1,1760,0.438,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1
22808,152,7,1,1750,0.436,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1
22809,152,8,1,1850,0.461,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1
22810,152,9,1,1970,0.491,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1
22811,152,10,1,2070,0.516,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1
22812,152,11,1,1840,0.458,0,0,1,1,1,0,0,0,1,0,0,1,1,0,1
22813,152,12,1,1940,0.483,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1
22814,152,13,1,2060,0.513,0,1,1,1,1,0,0,0,1,0,0,1,1,0,1
22815,152,14,1,2160,0.538,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1
22816,152,15,1,1450,0.361,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1
22817,152,16,1,1550,0.386,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1
22818,152,17,1,1670,0.416,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1
22819,152,18,1,1770,0.441,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1
22820,152,19,1,1540,0.384,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
22821,152,20,1,1640,0.408,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1
22822,152,21,1,1760,0.438,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1
22823,152,22,1,1860,0.463,1,1,1,0,0,1,0,0,1,0,0,1,1,0,1
22824,152,23,1,1850,0.461,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1
22825,152,24,1,1950,0.486,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1
22826,152,25,1,2070,0.516,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1
22827,152,26,1,2170,0.540,1,1,0,1,0,1,0,0,1,0,0,1,1,0,1
22828,152,27,1,1940,0.483,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1
22829,152,28,1,2040,0.508,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1
22830,152,29,1,2160,0.538,0,1,1,1,0,1,0,0,1,0,0,1,1,0,1
22831,152,30,1,2260,0.563,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1
22832,152,31,1,1750,0.436,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1
22833,152,32,1,1850,0.461,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1
22834,152,33,1,1970,0.491,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1
22835,152,34,1,2070,0.516,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1
22836,152,35,1,1840,0.458,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1
22837,152,36,1,1940,0.483,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1
22838,152,37,1,2060,0.513,0,1,1,0,1,1,0,0,1,0,0,1,1,0,1
22839,152,38,1,2160,0.538,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1
