n,x,y,f,rel
19363,140,42,1,0.590
19364,140,43,1,0.533
19365,140,44,1,0.558
19366,140,45,1,0.588
19367,140,46,1,0.613
19368,140,47,1,0.610
19369,140,48,1,0.635
19370,140,49,1,0.665
19371,140,50,1,0.690
19372,140,51,1,0.633
19373,140,52,1,0.658
19374,140,53,1,0.687
19375,140,54,1,0.712
19376,140,55,1,0.585
19377,140,56,1,0.610
19378,140,57,1,0.640
19379,140,58,1,0.665
19380,140,59,1,0.608
19381,140,60,1,0.633
19382,140,61,1,0.663
19383,140,62,1,0.687
19384,140,63,1,0.685
19385,140,64,1,0.710
19386,140,65,1,0.740
19387,140,66,1,0.765
19388,140,67,1,0.707
19389,140,68,1,0.732
19390,140,69,1,0.762
19391,140,70,1,0.787
19392,140,71,1,0.462
19393,140,72,1,0.487
19394,140,73,1,0.517
19395,140,74,1,0.542
19396,140,75,1,0.484
19397,140,76,1,0.509
19398,140,77,1,0.539
19399,140,78,1,0.564
19400,140,79,1,0.562
19401,140,80,1,0.587
19402,140,81,1,0.616
19403,140,82,1,0.641
19404,140,83,1,0.584
19405,140,84,1,0.609
19406,140,85,1,0.639
19407,140,86,1,0.664
19408,140,87,1,0.537
19409,140,88,1,0.562
19410,140,89,1,0.592
19411,140,90,1,0.616
19412,140,91,1,0.559
19413,140,92,1,0.584
19414,140,93,1,0.614
19415,140,94,1,0.639
19416,140,95,1,0.636
19417,140,96,1,0.661
19418,140,97,1,0.691
19419,140,98,1,0.716
19420,140,99,1,0.659
19421,140,100,1,0.684
19422,140,101,1,0.714
19423,140,102,1,0.738
19424,140,103,1,0.562
19425,140,104,1,0.587
19426,140,105,1,0.616
19427,140,106,1,0.641
19428,140,107,1,0.584
19429,140,108,1,0.609
19430,140,109,1,0.639
19431,140,110,1,0.664
19432,140,111,1,0.661
19433,140,112,1,0.686
19434,140,113,1,0.716
19435,140,114,1,0.741
19436,140,115,1,0.684
19437,140,116,1,0.709
19438,140,117,1,0.738
19439,140,118,1,0.763
19440,140,119,1,0.636
19441,140,120,1,0.661
19442,140,121,1,0.691
19443,140,122,1,0.716
19444,140,123,1,0.659
19445,140,124,1,0.684
19446,140,125,1,0.714
19447,140,126,1,0.738
19448,140,127,1,0.736
19449,140,128,1,0.761
19450,140,129,1,0.791
19451,140,130,1,0.816
19452,140,131,1,0.758
19453,140,132,1,0.783
19454,140,133,1,0.813
19455,140,134,0,0.838
19456,140,135,1,0.296
19457,140,136,1,0.321
19458,140,137,1,0.351
19459,140,138,1,0.376
19460,140,139,1,0.319
19461,140,140,1,0.344
19462,139,140,1,0.374
19463,138,140,1,0.399
19464,137,140,1,0.396
19465,136,140,1,0.421
19466,135,140,1,0.451
19467,134,140,1,0.476
19468,133,140,1,0.418
19469,132,140,1,0.443
19470,131,140,1,0.473
19471,130,140,1,0.498
19472,129,140,1,0.371
19473,128,140,1,0.396
19474,127,140,1,0.426
19475,126,140,1,0.451
19476,125,140,1,0.394
19477,124,140,1,0.418
19478,123,140,1,0.448
19479,122,140,1,0.473
19480,121,140,1,0.471
19481,120,140,1,0.496
19482,119,140,1,0.526
19483,118,140,1,0.550
19484,117,140,1,0.493
19485,116,140,1,0.518
19486,115,140,1,0.548
19487,114,140,1,0.573
19488,113,140,1,0.396
19489,112,140,1,0.421
19490,111,140,1,0.451
19491,110,140,1,0.476
19492,109,140,1,0.418
19493,108,140,1,0.443
19494,107,140,1,0.473
19495,106,140,1,0.498
19496,105,140,1,0.496
19497,104,140,1,0.521
19498,103,140,1,0.550
19499,102,140,1,0.575
19500,101,140,1,0.518
19501,100,140,1,0.543
19502,99,140,1,0.573
19503,98,140,1,0.598
19504,97,140,1,0.471
19505,96,140,1,0.496
19506,95,140,1,0.526
19507,94,140,1,0.550
19508,93,140,1,0.493
19509,92,140,1,0.518
19510,91,140,1,0.548
19511,90,140,1,0.573
19512,89,140,1,0.570
19513,88,140,1,0.595
19514,87,140,1,0.625
19515,86,140,1,0.650
19516,85,140,1,0.593
19517,84,140,1,0.618
19518,83,140,0,0.648
19519,82,140,0,0.672
19520,81,140,1,0.347
19521,80,140,1,0.372
19522,79,140,1,0.402
19523,78,140,1,0.427
19524,77,140,1,0.370
19525,76,140,1,0.395
19526,75,140,1,0.425
19527,74,140,1,0.450
19528,73,140,1,0.447
19529,72,140,1,0.472
19530,71,140,1,0.502
19531,70,140,1,0.527
19532,69,140,1,0.469
19533,68,140,1,0.494
19534,67,140,1,0.524
19535,66,140,1,0.549
19536,65,140,1,0.422
19537,64,140,1,0.447
19538,63,140,1,0.477
19539,62,140,1,0.502
19540,61,140,1,0.445
19541,60,140,1,0.469
19542,59,140,1,0.499
19543,58,140,1,0.524
19544,57,140,1,0.522
19545,56,140,1,0.547
19546,55,140,1,0.577
19547,54,140,1,0.601
19548,53,140,1,0.544
19549,52,140,1,0.569
19550,51,140,1,0.599
19551,50,140,1,0.624
19552,49,140,1,0.447
19553,48,140,1,0.472
19554,47,140,1,0.502
19555,46,140,1,0.527
19556,45,140,1,0.469
19557,44,140,1,0.494
19558,43,140,1,0.524
19559,42,140,1,0.549
19560,41,140,1,0.547
19561,40,140,1,0.572
19562,39,140,1,0.601
19563,38,140,1,0.626
19564,37,140,1,0.569
19565,36,140,1,0.594
19566,35,140,1,0.624
19567,34,140,1,0.649
19568,33,140,1,0.522
19569,32,140,1,0.547
19570,31,140,1,0.577
19571,30,140,1,0.601
19572,29,140,1,0.544
19573,28,140,1,0.569
19574,27,140,1,0.599
19575,26,140,1,0.624
19576,25,140,1,0.621
19577,24,140,0,0.646
19578,23,140,0,0.676
19579,22,140,0,0.701
19580,21,140,0,0.644
19581,20,140,0,0.669
19582,19,140,0,0.699
19583,18,140,0,0.724
19584,17,140,1,0.326
19585,16,140,1,0.351
19586,15,140,1,0.381
19587,14,140,1,0.406
19588,13,140,1,0.349
19589,12,140,1,0.374
19590,11,140,1,0.403
19591,10,140,1,0.428
19592,9,140,1,0.426
19593,8,140,1,0.451
19594,7,140,1,0.481
19595,6,140,1,0.506
19596,5,140,1,0.448
19597,4,140,1,0.473
19598,3,140,1,0.503
19599,2,140,1,0.528
19600,1,140,1,0.401
19601,1,141,1,0.426
19602,2,141,1,0.456
19603,3,141,1,0.481
19604,4,141,1,0.423
19605,5,141,1,0.448
19606,6,141,1,0.478
19607,7,141,1,0.503
19608,8,141,1,0.501
19609,9,141,1,0.526
19610,10,141,1,0.555
19611,11,141,1,0.580
19612,12,141,1,0.523
19613,13,141,1,0.548
19614,14,141,1,0.578
19615,15,141,1,0.603
19616,16,141,1,0.426
19617,17,141,1,0.451
19618,18,141,1,0.481
19619,19,141,1,0.506
19620,20,141,1,0.448
19621,21,141,1,0.473
19622,22,141,1,0.503
19623,23,141,1,0.528
19624,24,141,1,0.526
19625,25,141,1,0.550
19626,26,141,1,0.580
19627,27,141,1,0.605
19628,28,141,1,0.548
19629,29,141,1,0.573
19630,30,141,1,0.603
19631,31,141,1,0.628
19632,32,141,1,0.501
19633,33,141,1,0.526
19634,34,141,1,0.555
19635,35,141,1,0.580
19636,36,141,1,0.523
19637,37,141,1,0.548
19638,38,141,1,0.578
19639,39,141,1,0.603
19640,40,141,1,0.600
19641,41,141,1,0.625
19642,42,141,1,0.655
19643,43,141,0,0.680
19644,44,141,1,0.623
19645,45,141,0,0.648
19646,46,141,0,0.677
19647,47,141,0,0.702
19648,48,141,1,0.377
19649,49,141,1,0.402
19650,50,141,1,0.432
19651,51,141,1,0.457
19652,52,141,1,0.400
19653,53,141,1,0.425
19654,54,141,1,0.455
19655,55,141,1,0.479
19656,56,141,1,0.477
19657,57,141,1,0.502
19658,58,141,1,0.532
19659,59,141,1,0.557
19660,60,141,1,0.499
19661,61,141,1,0.524
19662,62,141,1,0.554
19663,63,141,1,0.579
19664,64,141,1,0.452
19665,65,141,1,0.477
19666,66,141,1,0.507
19667,67,141,1,0.532
19668,68,141,1,0.474
19669,69,141,1,0.499
19670,70,141,1,0.529
19671,71,141,1,0.554
19672,72,141,1,0.552
19673,73,141,1,0.577
19674,74,141,1,0.606
19675,75,141,1,0.631
19676,76,141,1,0.574
19677,77,141,1,0.599
19678,78,141,1,0.629
19679,79,141,1,0.654
19680,80,141,1,0.477
19681,81,141,1,0.502
19682,82,141,1,0.532
19683,83,141,1,0.557
19684,84,141,1,0.499
19685,85,141,1,0.524
19686,86,141,1,0.554
19687,87,141,1,0.579
19688,88,141,1,0.577
19689,89,141,1,0.601
19690,90,141,1,0.631
19691,91,141,1,0.656
19692,92,141,1,0.599
19693,93,141,1,0.624
19694,94,141,1,0.654
19695,95,141,1,0.679
19696,96,141,1,0.552
19697,97,141,1,0.577
19698,98,141,1,0.606
19699,99,141,1,0.631
19700,100,141,1,0.574
19701,101,141,1,0.599
19702,102,141,1,0.629
19703,103,141,1,0.654
19704,104,141,0,0.651
19705,105,141,0,0.676
19706,106,141,0,0.706
19707,107,141,0,0.731
19708,108,141,0,0.674
19709,109,141,0,0.699
19710,110,141,0,0.729
19711,111,141,0,0.753
19712,112,141,1,0.336
19713,113,141,1,0.361
19714,114,141,1,0.391
19715,115,141,1,0.416
19716,116,141,1,0.359
19717,117,141,1,0.384
19718,118,141,1,0.413
19719,119,141,1,0.438
19720,120,141,1,0.436
19721,121,141,1,0.461
19722,122,141,1,0.491
19723,123,141,1,0.516
19724,124,141,1,0.458
19725,125,141,1,0.483
19726,126,141,1,0.513
19727,127,141,1,0.538
19728,128,141,1,0.411
19729,129,141,1,0.436
19730,130,141,1,0.466
19731,131,141,1,0.491
19732,132,141,1,0.433
19733,133,141,1,0.458
19734,134,141,1,0.488
19735,135,141,1,0.513
19736,136,141,1,0.511
19737,137,141,1,0.535
19738,138,141,1,0.565
19739,139,141,1,0.590
19740,140,141,1,0.533
19741,141,141,1,0.558
19742,141,140,1,0.588
19743,141,139,1,0.613
19744,141,138,1,0.436
19745,141,137,1,0.461
19746,141,136,1,0.491
19747,141,135,1,0.516
19748,141,134,1,0.458
19749,141,133,1,0.483
19750,141,132,1,0.513
19751,141,131,1,0.538
19752,141,130,1,0.535
19753,141,129,1,0.560
19754,141,128,1,0.590
19755,141,127,1,0.615
19756,141,126,1,0.558
19757,141,125,1,0.583
19758,141,124,1,0.613
19759,141,123,1,0.638
19760,141,122,1,0.511
19761,141,121,1,0.535
19762,141,120,1,0.565
19763,141,119,1,0.590
19764,141,118,1,0.533
19765,141,117,1,0.558
19766,141,116,1,0.588
19767,141,115,1,0.613
19768,141,114,0,0.610
19769,141,113,0,0.635
19770,141,112,0,0.665
19771,141,111,0,0.690
19772,141,110,0,0.633
19773,141,109,0,0.658
19774,141,108,0,0.687
19775,141,107,0,0.712
19776,141,106,1,0.387
19777,141,105,1,0.412
19778,141,104,1,0.442
19779,141,103,1,0.467
19780,141,102,1,0.410
19781,141,101,1,0.435
19782,141,100,1,0.465
19783,141,99,1,0.489
19784,141,98,1,0.487
19785,141,97,1,0.512
19786,141,96,1,0.542
19787,141,95,1,0.567
19788,141,94,1,0.509
19789,141,93,1,0.534
19790,141,92,1,0.564
19791,141,91,1,0.589
19792,141,90,1,0.462
19793,141,89,1,0.487
19794,141,88,1,0.517
19795,141,87,1,0.542
19796,141,86,1,0.484
19797,141,85,1,0.509
19798,141,84,1,0.539
19799,141,83,1,0.564
19800,141,82,1,0.562
19801,141,81,1,0.587
19802,141,80,1,0.616
19803,141,79,1,0.641
19804,141,78,1,0.584
19805,141,77,1,0.609
19806,141,76,1,0.639
19807,141,75,1,0.664
19808,141,74,1,0.487
19809,141,73,1,0.512
19810,141,72,1,0.542
19811,141,71,1,0.567
19812,141,70,1,0.509
19813,141,69,1,0.534
19814,141,68,1,0.564
19815,141,67,1,0.589
19816,141,66,1,0.587
19817,141,65,1,0.611
19818,141,64,1,0.641
19819,141,63,1,0.666
19820,141,62,1,0.609
19821,141,61,1,0.634
19822,141,60,0,0.664
19823,141,59,0,0.689
19824,141,58,1,0.562
19825,141,57,1,0.587
19826,141,56,1,0.616
19827,141,55,1,0.641
19828,141,54,1,0.584
19829,141,53,1,0.609
19830,141,52,0,0.639
19831,141,51,0,0.664
19832,141,50,0,0.661
19833,141,49,0,0.686
19834,141,48,0,0.716
19835,141,47,0,0.741
19836,141,46,0,0.684
19837,141,45,0,0.709
19838,141,44,0,0.738
19839,141,43,0,0.763
19840,141,42,1,0.366
19841,141,41,1,0.391
19842,141,40,1,0.421
19843,141,39,1,0.446
19844,141,38,1,0.389
19845,141,37,1,0.413
19846,141,36,1,0.443
19847,141,35,1,0.468
19848,141,34,1,0.466
19849,141,33,1,0.491
19850,141,32,1,0.521
19851,141,31,1,0.545
19852,141,30,1,0.488
19853,141,29,1,0.513
19854,141,28,1,0.543
19855,141,27,1,0.568
19856,141,26,1,0.441
19857,141,25,1,0.466
19858,141,24,1,0.496
19859,141,23,1,0.521
19860,141,22,1,0.463
19861,141,21,1,0.488
19862,141,20,1,0.518
19863,141,19,1,0.543
19864,141,18,1,0.540
19865,141,17,1,0.565
19866,141,16,1,0.595
19867,141,15,1,0.620
19868,141,14,1,0.563
19869,141,13,1,0.588
19870,141,12,1,0.618
19871,141,11,1,0.643
19872,141,10,1,0.466
19873,141,9,1,0.491
19874,141,8,1,0.521
19875,141,7,1,0.545
19876,141,6,1,0.488
19877,141,5,1,0.513
19878,141,4,1,0.543
19879,141,3,1,0.568
19880,141,2,1,0.565
19881,141,1,1,0.590
19882,142,1,1,0.620
19883,142,2,1,0.645
19884,142,3,1,0.588
19885,142,4,1,0.613
19886,142,5,1,0.643
19887,142,6,1,0.667
19888,142,7,1,0.540
19889,142,8,1,0.565
19890,142,9,1,0.595
19891,142,10,1,0.620
19892,142,11,1,0.563
19893,142,12,1,0.588
19894,142,13,1,0.618
19895,142,14,1,0.643
19896,142,15,0,0.640
19897,142,16,0,0.665
19898,142,17,0,0.695
19899,142,18,0,0.720
19900,142,19,0,0.663
19901,142,20,0,0.687
19902,142,21,0,0.717
19903,142,22,0,0.742
19904,142,23,1,0.417
19905,142,24,1,0.442
19906,142,25,1,0.472
19907,142,26,1,0.497
19908,142,27,1,0.440
19909,142,28,1,0.465
19910,142,29,1,0.494
19911,142,30,1,0.519
19912,142,31,1,0.517
19913,142,32,1,0.542
19914,142,33,1,0.572
19915,142,34,1,0.597
19916,142,35,1,0.539
19917,142,36,1,0.564
19918,142,37,1,0.594
19919,142,38,1,0.619
19920,142,39,1,0.492
19921,142,40,1,0.517
19922,142,41,1,0.547
19923,142,42,1,0.572
19924,142,43,1,0.514
19925,142,44,1,0.539
19926,142,45,1,0.569
19927,142,46,1,0.594
19928,142,47,1,0.592
19929,142,48,1,0.616
19930,142,49,1,0.646
19931,142,50,1,0.671
19932,142,51,1,0.614
19933,142,52,1,0.639
19934,142,53,1,0.669
19935,142,54,1,0.694
19936,142,55,1,0.517
19937,142,56,1,0.542
19938,142,57,1,0.572
19939,142,58,1,0.597
19940,142,59,1,0.539
19941,142,60,1,0.564
19942,142,61,1,0.594
19943,142,62,1,0.619
19944,142,63,1,0.616
19945,142,64,1,0.641
19946,142,65,1,0.671
19947,142,66,0,0.696
19948,142,67,1,0.639
19949,142,68,0,0.664
19950,142,69,0,0.694
19951,142,70,0,0.719
19952,142,71,1,0.592
19953,142,72,1,0.616
19954,142,73,1,0.646
19955,142,74,0,0.671
19956,142,75,1,0.614
19957,142,76,0,0.639
19958,142,77,0,0.669
19959,142,78,0,0.694
19960,142,79,0,0.691
19961,142,80,0,0.716
19962,142,81,0,0.746
19963,142,82,0,0.771
19964,142,83,0,0.714
19965,142,84,0,0.738
19966,142,85,0,0.768
19967,142,86,0,0.793
19968,142,87,1,0.441
19969,142,88,1,0.466
19970,142,89,1,0.496
19971,142,90,1,0.521
19972,142,91,1,0.463
19973,142,92,1,0.488
19974,142,93,1,0.518
19975,142,94,1,0.543
19976,142,95,1,0.540
19977,142,96,1,0.565
19978,142,97,1,0.595
19979,142,98,1,0.620
19980,142,99,1,0.563
19981,142,100,1,0.588
19982,142,101,1,0.618
19983,142,102,1,0.643
19984,142,103,1,0.516
19985,142,104,1,0.540
19986,142,105,1,0.570
19987,142,106,1,0.595
19988,142,107,1,0.538
19989,142,108,1,0.563
19990,142,109,1,0.593
19991,142,110,1,0.618
19992,142,111,1,0.615
19993,142,112,1,0.640
19994,142,113,1,0.670
19995,142,114,1,0.695
19996,142,115,1,0.638
19997,142,116,1,0.663
19998,142,117,1,0.692
19999,142,118,1,0.717
20000,142,119,1,0.540
20001,142,120,1,0.565
20002,142,121,1,0.595
20003,142,122,1,0.620
20004,142,123,1,0.563
20005,142,124,1,0.588
20006,142,125,1,0.618
20007,142,126,1,0.643
20008,142,127,1,0.640
20009,142,128,1,0.665
20010,142,129,1,0.695
20011,142,130,1,0.720
20012,142,131,1,0.663
20013,142,132,1,0.687
20014,142,133,1,0.717
20015,142,134,1,0.742
20016,142,135,1,0.615
20017,142,136,1,0.640
20018,142,137,1,0.670
20019,142,138,1,0.695
20020,142,139,1,0.638
20021,142,140,1,0.663
20022,142,141,1,0.692
20023,142,142,1,0.717
20024,141,142,0,0.715
20025,140,142,0,0.740
20026,139,142,0,0.770
20027,138,142,0,0.795
20028,137,142,0,0.737
20029,136,142,0,0.762
20030,135,142,0,0.792
20031,134,142,0,0.817
20032,133,142,1,0.492
20033,132,142,1,0.517
20034,131,142,1,0.547
20035,130,142,1,0.572
20036,129,142,1,0.514
20037,128,142,1,0.539
20038,127,142,1,0.569
20039,126,142,1,0.594
20040,125,142,1,0.592
20041,124,142,1,0.616
20042,123,142,1,0.646
20043,122,142,1,0.671
20044,121,142,1,0.614
20045,120,142,1,0.639
20046,119,142,1,0.669
20047,118,142,1,0.694
20048,117,142,1,0.567
20049,116,142,1,0.592
20050,115,142,1,0.621
20051,114,142,1,0.646
20052,113,142,1,0.589
20053,112,142,1,0.614
20054,111,142,1,0.644
20055,110,142,1,0.669
20056,109,142,1,0.666
20057,108,142,1,0.691
20058,107,142,1,0.721
20059,106,142,1,0.746
20060,105,142,1,0.689
20061,104,142,1,0.714
20062,103,142,1,0.743
20063,102,142,1,0.768
20064,101,142,1,0.592
20065,100,142,1,0.616
20066,99,142,1,0.646
20067,98,142,1,0.671
20068,97,142,1,0.614
20069,96,142,1,0.639
20070,95,142,1,0.669
20071,94,142,1,0.694
20072,93,142,1,0.691
20073,92,142,1,0.716
20074,91,142,1,0.746
20075,90,142,0,0.771
20076,89,142,1,0.714
20077,88,142,1,0.738
20078,87,142,0,0.768
20079,86,142,0,0.793
20080,85,142,1,0.666
20081,84,142,1,0.691
20082,83,142,1,0.721
20083,82,142,0,0.746
20084,81,142,1,0.689
20085,80,142,1,0.714
20086,79,142,0,0.743
20087,78,142,0,0.768
20088,77,142,0,0.766
20089,76,142,0,0.791
20090,75,142,0,0.821
20091,74,142,0,0.846
20092,73,142,0,0.788
20093,72,142,0,0.813
20094,71,142,0,0.843
20095,70,142,0,0.868
20096,69,142,1,0.471
20097,68,142,1,0.496
20098,67,142,1,0.526
20099,66,142,1,0.550
20100,65,142,1,0.493
20101,64,142,1,0.518
20102,63,142,1,0.548
20103,62,142,1,0.573
20104,61,142,1,0.570
20105,60,142,1,0.595
20106,59,142,1,0.625
20107,58,142,1,0.650
20108,57,142,1,0.593
20109,56,142,1,0.618
20110,55,142,1,0.648
20111,54,142,1,0.672
20112,53,142,1,0.545
20113,52,142,1,0.570
20114,51,142,1,0.600
20115,50,142,1,0.625
20116,49,142,1,0.568
20117,48,142,1,0.593
20118,47,142,1,0.623
20119,46,142,1,0.648
20120,45,142,1,0.645
20121,44,142,1,0.670
20122,43,142,1,0.700
20123,42,142,1,0.725
20124,41,142,1,0.667
20125,40,142,1,0.692
20126,39,142,1,0.722
20127,38,142,1,0.747
20128,37,142,1,0.570
20129,36,142,1,0.595
20130,35,142,1,0.625
20131,34,142,1,0.650
20132,33,142,1,0.593
20133,32,142,1,0.618
20134,31,142,1,0.648
20135,30,142,1,0.672
20136,29,142,1,0.670
20137,28,142,1,0.695
20138,27,142,1,0.725
20139,26,142,1,0.750
20140,25,142,1,0.692
20141,24,142,1,0.717
20142,23,142,1,0.747
20143,22,142,0,0.772
20144,21,142,1,0.645
20145,20,142,1,0.670
20146,19,142,1,0.700
20147,18,142,1,0.725
20148,17,142,1,0.667
20149,16,142,1,0.692
20150,15,142,1,0.722
20151,14,142,0,0.747
20152,13,142,0,0.745
20153,12,142,0,0.770
20154,11,142,0,0.800
20155,10,142,0,0.824
20156,9,142,0,0.767
20157,8,142,0,0.792
20158,7,142,0,0.822
20159,6,142,0,0.847
20160,5,142,1,0.522
20161,4,142,1,0.547
20162,3,142,1,0.577
20163,2,142,1,0.601
20164,1,142,1,0.544
20165,1,143,1,0.569
20166,2,143,1,0.599
20167,3,143,1,0.624
20168,4,143,1,0.621
20169,5,143,1,0.646
20170,6,143,1,0.676
20171,7,143,1,0.701
20172,8,143,1,0.644
20173,9,143,1,0.669
20174,10,143,1,0.699
20175,11,143,1,0.724
20176,12,143,1,0.597
20177,13,143,1,0.621
20178,14,143,1,0.651
20179,15,143,1,0.676
20180,16,143,1,0.619
20181,17,143,1,0.644
20182,18,143,1,0.674
20183,19,143,1,0.699
20184,20,143,1,0.696
20185,21,143,1,0.721
20186,22,143,1,0.751
20187,23,143,1,0.776
20188,24,143,1,0.719
20189,25,143,1,0.743
20190,26,143,1,0.773
20191,27,143,0,0.798
20192,28,143,1,0.621
20193,29,143,1,0.646
20194,30,143,1,0.676
20195,31,143,1,0.701
20196,32,143,1,0.644
20197,33,143,1,0.669
20198,34,143,1,0.699
20199,35,143,1,0.724
20200,36,143,1,0.721
20201,37,143,1,0.746
20202,38,143,0,0.776
20203,39,143,0,0.801
20204,40,143,1,0.743
20205,41,143,0,0.768
20206,42,143,0,0.798
20207,43,143,0,0.823
20208,44,143,1,0.696
20209,45,143,1,0.721
20210,46,143,0,0.751
20211,47,143,0,0.776
20212,48,143,1,0.719
20213,49,143,0,0.743
20214,50,143,0,0.773
20215,51,143,0,0.798
20216,52,143,0,0.796
20217,53,143,0,0.821
20218,54,143,0,0.851
20219,55,143,0,0.875
20220,56,143,0,0.818
20221,57,143,0,0.843
20222,58,143,0,0.873
20223,59,143,0,0.898
20224,60,143,1,0.481
20225,61,143,1,0.506
20226,62,143,1,0.535
20227,63,143,1,0.560
20228,64,143,1,0.503
20229,65,143,1,0.528
20230,66,143,1,0.558
20231,67,143,1,0.583
20232,68,143,1,0.580
20233,69,143,1,0.605
20234,70,143,1,0.635
20235,71,143,1,0.660
20236,72,143,1,0.603
20237,73,143,1,0.628
20238,74,143,1,0.658
20239,75,143,1,0.682
20240,76,143,1,0.555
20241,77,143,1,0.580
20242,78,143,1,0.610
20243,79,143,1,0.635
20244,80,143,1,0.578
20245,81,143,1,0.603
20246,82,143,1,0.633
20247,83,143,1,0.658
20248,84,143,1,0.655
20249,85,143,1,0.680
20250,86,143,1,0.710
20251,87,143,1,0.735
20252,88,143,1,0.677
20253,89,143,1,0.702
20254,90,143,1,0.732
20255,91,143,1,0.757
20256,92,143,1,0.580
20257,93,143,1,0.605
20258,94,143,1,0.635
20259,95,143,1,0.660
20260,96,143,1,0.603
20261,97,143,1,0.628
20262,98,143,1,0.658
20263,99,143,1,0.682
20264,100,143,1,0.680
20265,101,143,1,0.705
20266,102,143,0,0.735
20267,103,143,0,0.760
20268,104,143,0,0.702
20269,105,143,0,0.727
20270,106,143,0,0.757
20271,107,143,0,0.782
20272,108,143,1,0.655
20273,109,143,1,0.680
20274,110,143,0,0.710
20275,111,143,0,0.735
20276,112,143,0,0.677
20277,113,143,0,0.702
20278,114,143,0,0.732
20279,115,143,0,0.757
20280,116,143,0,0.755
20281,117,143,0,0.780
20282,118,143,0,0.809
20283,119,143,0,0.834
20284,120,143,0,0.777
20285,121,143,0,0.802
20286,122,143,0,0.832
20287,123,143,0,0.857
20288,124,143,1,0.532
20289,125,143,1,0.557
20290,126,143,1,0.587
20291,127,143,1,0.611
20292,128,143,1,0.554
20293,129,143,1,0.579
20294,130,143,1,0.609
20295,131,143,1,0.634
20296,132,143,1,0.631
20297,133,143,1,0.656
20298,134,143,1,0.686
20299,135,143,1,0.711
20300,136,143,1,0.654
20301,137,143,1,0.679
20302,138,143,1,0.709
20303,139,143,1,0.733
20304,140,143,1,0.606
20305,141,143,1,0.631
20306,142,143,1,0.661
20307,143,143,1,0.686
20308,143,142,1,0.629
20309,143,141,1,0.654
20310,143,140,1,0.684
20311,143,139,1,0.709
20312,143,138,1,0.706
20313,143,137,1,0.731
20314,143,136,0,0.761
20315,143,135,0,0.786
20316,143,134,1,0.729
20317,143,133,0,0.753
20318,143,132,0,0.783
20319,143,131,0,0.808
20320,143,130,1,0.631
20321,143,129,1,0.656
20322,143,128,1,0.686
20323,143,127,1,0.711
20324,143,126,1,0.654
20325,143,125,1,0.679
20326,143,124,1,0.709
20327,143,123,1,0.733
20328,143,122,0,0.731
20329,143,121,0,0.756
20330,143,120,0,0.786
20331,143,119,0,0.811
20332,143,118,0,0.753
20333,143,117,0,0.778
20334,143,116,0,0.808
20335,143,115,0,0.833
20336,143,114,0,0.706
20337,143,113,0,0.731
20338,143,112,0,0.761
20339,143,111,0,0.786
20340,143,110,0,0.729
20341,143,109,0,0.753
20342,143,108,0,0.783
20343,143,107,0,0.808
20344,143,106,0,0.806
20345,143,105,0,0.831
20346,143,104,0,0.861
20347,143,103,0,0.885
20348,143,102,0,0.828
20349,143,101,0,0.853
20350,143,100,0,0.883
20351,143,99,0,0.908
20352,143,98,1,0.511
20353,143,97,1,0.535
20354,143,96,1,0.565
20355,143,95,1,0.590
20356,143,94,1,0.533
20357,143,93,1,0.558
20358,143,92,1,0.588
20359,143,91,1,0.613
20360,143,90,1,0.610
20361,143,89,1,0.635
20362,143,88,1,0.665
20363,143,87,1,0.690
20364,143,86,1,0.633
20365,143,85,1,0.658
20366,143,84,1,0.687
20367,143,83,1,0.712
20368,143,82,1,0.585
20369,143,81,1,0.610
20370,143,80,1,0.640
20371,143,79,1,0.665
20372,143,78,1,0.608
20373,143,77,1,0.633
20374,143,76,1,0.663
20375,143,75,1,0.687
20376,143,74,1,0.685
20377,143,73,1,0.710
20378,143,72,1,0.740
20379,143,71,1,0.765
20380,143,70,1,0.707
20381,143,69,1,0.732
20382,143,68,1,0.762
20383,143,67,0,0.787
20384,143,66,1,0.610
20385,143,65,1,0.635
20386,143,64,1,0.665
20387,143,63,1,0.690
20388,143,62,1,0.633
20389,143,61,1,0.658
20390,143,60,1,0.687
20391,143,59,1,0.712
20392,143,58,1,0.710
20393,143,57,0,0.735
20394,143,56,0,0.765
20395,143,55,0,0.790
20396,143,54,0,0.732
20397,143,53,0,0.757
20398,143,52,0,0.787
20399,143,51,0,0.812
20400,143,50,1,0.685
20401,143,49,0,0.710
20402,143,48,0,0.740
20403,143,47,0,0.765
20404,143,46,0,0.707
20405,143,45,0,0.732
